Order ID,Customer ID,Product ID,Order Date,Ship Date,Customer Name,Segment,City,State,Postal Code,Region,Product Name,Category,Sub-Category,Ship Mode,Shipping_Duration,Sales,Quantity,Discount,Profit,Profit_Margin_%,Revenue_Per_Unit,Profit_Category,Discount_Tier,Is_High_Discount,Order_Year,Order_Month,Order_Quarter,Order_MonthName,Order_DayName,Year_Month
CA-2014-145212,DC-12850,OFF-AR-10002833,13-09-2014,19-09-2014,Dan Campbell,Consumer,New York City,New York,10011,East,Newell 322,Office Supplies,Art,Standard Class,6,5.46,3,0,1.4742,27,1.82,Low Profit,No Discount,0,2014,9,3,September,Saturday,2014-09
CA-2017-141992,FO-14305,OFF-SU-10002557,19-06-2017,25-06-2017,Frank Olsen,Consumer,Dallas,Texas,75220,Central,Fiskars Spring-Action Scissors,Office Supplies,Supplies,Standard Class,6,11.184,1,0.2,0.8388,7.5,11.184,Low Profit,Low (0–20%),0,2017,6,2,June,Monday,2017-06
CA-2017-141992,FO-14305,OFF-ST-10003656,19-06-2017,25-06-2017,Frank Olsen,Consumer,Dallas,Texas,75220,Central,Safco Industrial Wire Shelving,Office Supplies,Storage,Standard Class,6,153.584,2,0.2,-32.6366,-21.25,76.792,Loss,Low (0–20%),0,2017,6,2,June,Monday,2017-06
CA-2017-147956,AH-10210,OFF-ST-10001097,24-12-2017,31-12-2017,Alan Hwang,Consumer,Seattle,Washington,98105,West,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,Standard Class,7,1003.62,6,0,0,0,167.27,Break-Even,No Discount,0,2017,12,4,December,Sunday,2017-12
CA-2017-126067,KN-16705,TEC-PH-10000912,28-08-2017,09-03-2017,Kristina Nunn,Home Office,Seattle,Washington,98105,West,Anker 24W Portable Micro USB Car Charger,Technology,Phones,Standard Class,5,35.168,4,0.2,11.4296,32.5,8.792,Low Profit,Low (0–20%),0,2017,8,3,August,Monday,2017-08
CA-2017-126067,KN-16705,FUR-TA-10000617,28-08-2017,09-03-2017,Kristina Nunn,Home Office,Seattle,Washington,98105,West,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,Standard Class,5,1137.75,5,0,250.305,22,227.55,High Profit,No Discount,0,2017,8,3,August,Monday,2017-08
CA-2017-126067,KN-16705,OFF-BI-10001658,28-08-2017,09-03-2017,Kristina Nunn,Home Office,Seattle,Washington,98105,West,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,Standard Class,5,99.68,5,0.2,32.396,32.5,19.936,Low Profit,Low (0–20%),0,2017,8,3,August,Monday,2017-08
CA-2017-126067,KN-16705,OFF-AR-10003856,28-08-2017,09-03-2017,Kristina Nunn,Home Office,Seattle,Washington,98105,West,Newell 344,Office Supplies,Art,Standard Class,5,5.56,2,0,1.4456,26,2.78,Low Profit,No Discount,0,2017,8,3,August,Monday,2017-08
CA-2015-104514,CB-12535,OFF-ST-10001837,01-02-2015,01-04-2015,Claudia Bergmann,Corporate,Newark,Delaware,19711,East,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,Second Class,59,85.52,2,0,22.2352,26,42.76,Low Profit,No Discount,0,2015,2,1,February,Sunday,2015-02
CA-2015-104514,CB-12535,OFF-AR-10001473,01-02-2015,01-04-2015,Claudia Bergmann,Corporate,Newark,Delaware,19711,East,Newell 313,Office Supplies,Art,Second Class,59,9.84,3,0,2.6568,27,3.28,Low Profit,No Discount,0,2015,2,1,February,Sunday,2015-02
CA-2015-104514,CB-12535,OFF-PA-10004285,01-02-2015,01-04-2015,Claudia Bergmann,Corporate,Newark,Delaware,19711,East,Xerox 1959,Office Supplies,Paper,Second Class,59,20.04,3,0,9.6192,48,6.68,Low Profit,No Discount,0,2015,2,1,February,Sunday,2015-02
CA-2015-141040,TB-21250,TEC-PH-10001835,10-09-2015,13-10-2015,Tim Brockman,Consumer,New York City,New York,10024,East,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Second Class,33,631.96,4,0,303.3408,48,157.99,High Profit,No Discount,0,2015,9,3,September,Thursday,2015-09
CA-2015-141040,TB-21250,OFF-PA-10002245,10-09-2015,13-10-2015,Tim Brockman,Consumer,New York City,New York,10024,East,Xerox 1895,Office Supplies,Paper,Second Class,33,23.92,4,0,10.764,45,5.98,Low Profit,No Discount,0,2015,9,3,September,Thursday,2015-09
CA-2014-113579,KD-16345,OFF-PA-10001457,13-12-2014,15-12-2014,Katherine Ducich,Consumer,Los Angeles,California,90049,West,White GlueTop Scratch Pads,Office Supplies,Paper,Second Class,2,90.24,6,0,41.5104,46,15.04,Low Profit,No Discount,0,2014,12,4,December,Saturday,2014-12
CA-2014-144624,JM-15865,TEC-PH-10002885,19-11-2014,23-11-2014,John Murray,Consumer,Jamestown,New York,14701,East,Apple iPhone 5,Technology,Phones,Standard Class,4,4548.81,7,0,1228.1787,27,649.83,High Profit,No Discount,0,2014,11,4,November,Wednesday,2014-11
CA-2016-146206,KT-16480,FUR-TA-10004086,09-10-2016,14-09-2016,Kean Thornton,Consumer,Houston,Texas,77095,Central,KI Adjustable-Height Table,Furniture,Tables,Second Class,5,300.93,5,0.3,-34.392,-11.4286,60.186,Loss,Medium (20–40%),0,2016,10,4,October,Sunday,2016-10
CA-2016-146206,KT-16480,TEC-PH-10000895,09-10-2016,14-09-2016,Kean Thornton,Consumer,Houston,Texas,77095,Central,Polycom VVX 310 VoIP phone,Technology,Phones,Second Class,5,719.96,5,0.2,53.997,7.5,143.992,Low Profit,Low (0–20%),0,2016,10,4,October,Sunday,2016-10
CA-2014-136644,SC-20575,FUR-CH-10000225,16-06-2014,22-06-2014,Sonia Cooley,Consumer,Mishawaka,Indiana,46544,Central,"Global Geo Office Task Chair, Gray",Furniture,Chairs,Standard Class,6,647.84,8,0,32.392,5,80.98,Low Profit,No Discount,0,2014,6,2,June,Monday,2014-06
CA-2015-122371,BS-11800,OFF-ST-10002370,26-09-2015,10-01-2015,Bryan Spruell,Home Office,San Diego,California,92037,West,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Standard Class,5,64.17,3,0,18.6093,29,21.39,Low Profit,No Discount,0,2015,9,3,September,Saturday,2015-09
CA-2015-122371,BS-11800,OFF-EN-10000056,26-09-2015,10-01-2015,Bryan Spruell,Home Office,San Diego,California,92037,West,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,Standard Class,5,124.46,2,0,58.4962,47,62.23,Low Profit,No Discount,0,2015,9,3,September,Saturday,2015-09
CA-2016-126935,BT-11395,OFF-BI-10004817,19-05-2016,24-05-2016,Bill Tyler,Corporate,San Francisco,California,94109,West,GBC Personal VeloBind Strips,Office Supplies,Binders,Standard Class,5,9.584,1,0.2,3.3544,35,9.584,Low Profit,Low (0–20%),0,2016,5,2,May,Thursday,2016-05
US-2017-133781,DC-12850,OFF-EN-10004483,22-06-2017,23-06-2017,Dan Campbell,Consumer,Miami,Florida,33178,South,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,First Class,1,37.608,3,0.2,12.6927,33.75,12.536,Low Profit,Low (0–20%),0,2017,6,2,June,Thursday,2017-06
CA-2017-131618,LS-17200,OFF-PA-10001892,17-06-2017,20-06-2017,Luke Schmidt,Corporate,Skokie,Illinois,60076,Central,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,First Class,3,12.224,2,0.2,4.4312,36.25,6.112,Low Profit,Low (0–20%),0,2017,6,2,June,Saturday,2017-06
CA-2017-131618,LS-17200,OFF-BI-10000546,17-06-2017,20-06-2017,Luke Schmidt,Corporate,Skokie,Illinois,60076,Central,Avery Durable Binders,Office Supplies,Binders,First Class,3,2.304,4,0.8,-3.5712,-155,0.576,Loss,High (40–80%),1,2017,6,2,June,Saturday,2017-06
CA-2017-131618,LS-17200,OFF-BI-10001294,17-06-2017,20-06-2017,Luke Schmidt,Corporate,Skokie,Illinois,60076,Central,Fellowes Binding Cases,Office Supplies,Binders,First Class,3,9.36,4,0.8,-16.38,-175,2.34,Loss,High (40–80%),1,2017,6,2,June,Saturday,2017-06
CA-2016-149482,RR-19315,OFF-LA-10000248,14-11-2016,19-11-2016,Ralph Ritter,Consumer,San Francisco,California,94110,West,Avery 52,Office Supplies,Labels,Standard Class,5,7.38,2,0,3.4686,47,3.69,Low Profit,No Discount,0,2016,11,4,November,Monday,2016-11
CA-2014-143917,KL-16645,OFF-ST-10001228,25-07-2014,27-07-2014,Ken Lonsdale,Consumer,San Francisco,California,94122,West,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Second Class,2,53.72,4,0,15.0416,28,13.43,Low Profit,No Discount,0,2014,7,3,July,Friday,2014-07
CA-2014-143917,KL-16645,OFF-SU-10000151,25-07-2014,27-07-2014,Ken Lonsdale,Consumer,San Francisco,California,94122,West,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,Second Class,2,8187.65,5,0,327.506,4,1637.53,High Profit,No Discount,0,2014,7,3,July,Friday,2014-07
CA-2014-143917,KL-16645,FUR-FU-10004351,25-07-2014,27-07-2014,Ken Lonsdale,Consumer,San Francisco,California,94122,West,Staple-based wall hangings,Furniture,Furnishings,Second Class,2,77.92,8,0,34.2848,44,9.74,Low Profit,No Discount,0,2014,7,3,July,Friday,2014-07
CA-2015-120397,RB-19435,OFF-AP-10001293,07-02-2015,07-02-2015,Richard Bierner,Consumer,Houston,Texas,77070,Central,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Same Day,0,32.784,4,0.8,-85.2384,-260,8.196,Loss,High (40–80%),1,2015,2,1,February,Saturday,2015-02
CA-2017-163902,MY-17380,TEC-PH-10000675,03-02-2017,03-08-2017,Maribeth Yedwab,Corporate,Los Angeles,California,90045,West,Panasonic KX TS3282B Corded phone,Technology,Phones,Standard Class,181,196.776,3,0.2,14.7582,7.5,65.592,Low Profit,Low (0–20%),0,2017,2,1,February,Friday,2017-02
CA-2017-163902,MY-17380,TEC-AC-10000580,03-02-2017,03-08-2017,Maribeth Yedwab,Corporate,Los Angeles,California,90045,West,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Standard Class,181,479.94,6,0,52.7934,11,79.99,Low Profit,No Discount,0,2017,2,1,February,Friday,2017-02
CA-2016-136812,AW-10930,OFF-ST-10003470,18-11-2016,23-11-2016,Arthur Wiediger,Home Office,Oklahoma City,Oklahoma,73120,Central,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,Standard Class,5,1117.92,4,0,55.896,5,279.48,Low Profit,No Discount,0,2016,11,4,November,Friday,2016-11
CA-2015-102722,KW-16570,TEC-AC-10003116,18-04-2015,19-04-2015,Kelly Williams,Consumer,Monroe,Louisiana,71203,South,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,First Class,1,106.5,6,0,41.535,39,17.75,Low Profit,No Discount,0,2015,4,2,April,Saturday,2015-04
CA-2017-155089,DB-12910,OFF-BI-10002429,12-02-2017,12-06-2017,Daniel Byrd,Home Office,Tampa,Florida,33614,South,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Standard Class,120,45.66,5,0.7,-33.484,-73.3333,9.132,Loss,High (40–80%),1,2017,2,1,February,Sunday,2017-02
CA-2016-124506,BB-11545,TEC-AC-10003280,11-11-2016,17-11-2016,Brenda Bowman,Corporate,Chicago,Illinois,60623,Central,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Standard Class,6,95.968,4,0.2,1.1996,1.25,23.992,Low Profit,Low (0–20%),0,2016,11,4,November,Friday,2016-11
CA-2016-124506,BB-11545,FUR-CH-10004540,11-11-2016,17-11-2016,Brenda Bowman,Corporate,Chicago,Illinois,60623,Central,Global Chrome Stack Chair,Furniture,Chairs,Standard Class,6,47.992,2,0.3,-2.0568,-4.2857,23.996,Loss,Medium (20–40%),0,2016,11,4,November,Friday,2016-11
CA-2014-106572,NP-18700,OFF-ST-10000585,09-05-2014,09-10-2014,Nora Preis,Consumer,Bowling Green,Ohio,43402,East,Economy Rollaway Files,Office Supplies,Storage,Standard Class,153,264.32,2,0.2,19.824,7.5,132.16,Low Profit,Low (0–20%),0,2014,5,2,May,Friday,2014-05
CA-2014-128888,PB-19105,OFF-EN-10003001,15-11-2014,22-11-2014,Peter BÃ¼hler,Consumer,Houston,Texas,77095,Central,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,Standard Class,7,604.656,9,0.2,204.0714,33.75,67.184,High Profit,Low (0–20%),0,2014,11,4,November,Saturday,2014-11
CA-2017-123134,DW-13585,FUR-FU-10003975,05-02-2017,05-07-2017,Dorothy Wardle,Corporate,Westfield,New Jersey,7090,East,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Standard Class,150,129.93,3,0,12.993,10,43.31,Low Profit,No Discount,0,2017,2,1,February,Sunday,2017-02
CA-2016-124352,CD-12790,OFF-LA-10004559,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Avery 49,Office Supplies,Labels,Standard Class,6,20.16,7,0,9.8784,49,2.88,Low Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2016-124352,CD-12790,OFF-LA-10003223,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Avery 508,Office Supplies,Labels,Standard Class,6,29.46,6,0,14.4354,49,4.91,Low Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2016-124352,CD-12790,OFF-AP-10002651,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,Standard Class,6,868.59,3,0,251.8911,29,289.53,High Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2016-124352,CD-12790,OFF-PA-10003177,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Xerox 1999,Office Supplies,Paper,Standard Class,6,12.96,2,0,6.2208,48,6.48,Low Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2016-124352,CD-12790,TEC-PH-10003442,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,Standard Class,6,5.5,1,0,1.375,25,5.5,Low Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2016-124352,CD-12790,OFF-BI-10000977,15-10-2016,21-10-2016,Cynthia Delaney,Home Office,Oklahoma City,Oklahoma,73120,Central,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Standard Class,6,121.6,4,0,55.936,46,30.4,Low Profit,No Discount,0,2016,10,4,October,Saturday,2016-10
CA-2015-124541,TT-21220,OFF-AR-10004078,04-06-2015,04-10-2015,Thomas Thornton,Consumer,Houston,Texas,77041,Central,Newell 312,Office Supplies,Art,Standard Class,122,42.048,9,0.2,5.256,12.5,4.672,Low Profit,Low (0–20%),0,2015,6,2,June,Thursday,2015-06
CA-2015-124541,TT-21220,TEC-AC-10002550,04-06-2015,04-10-2015,Thomas Thornton,Consumer,Houston,Texas,77041,Central,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,Standard Class,122,25.488,2,0.2,4.4604,17.5,12.744,Low Profit,Low (0–20%),0,2015,6,2,June,Thursday,2015-06
CA-2015-124541,TT-21220,OFF-BI-10004965,04-06-2015,04-10-2015,Thomas Thornton,Consumer,Houston,Texas,77041,Central,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,Standard Class,122,6.9,3,0.8,-12.075,-175,2.3,Loss,High (40–80%),1,2015,6,2,June,Thursday,2015-06
CA-2015-124541,TT-21220,OFF-BI-10004209,04-06-2015,04-10-2015,Thomas Thornton,Consumer,Houston,Texas,77041,Central,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Standard Class,122,9.648,6,0.8,-16.884,-175,1.608,Loss,High (40–80%),1,2015,6,2,June,Thursday,2015-06
CA-2015-124541,TT-21220,OFF-PA-10001526,04-06-2015,04-10-2015,Thomas Thornton,Consumer,Houston,Texas,77041,Central,Xerox 1949,Office Supplies,Paper,Standard Class,122,7.968,2,0.2,2.8884,36.25,3.984,Low Profit,Low (0–20%),0,2015,6,2,June,Thursday,2015-06
CA-2014-108707,DB-12910,OFF-PA-10000788,24-10-2014,29-10-2014,Daniel Byrd,Home Office,Fort Lauderdale,Florida,33311,South,Xerox 210,Office Supplies,Paper,Standard Class,5,10.368,2,0.2,3.6288,35,5.184,Low Profit,Low (0–20%),0,2014,10,4,October,Friday,2014-10
CA-2014-111500,DJ-13510,OFF-PA-10000595,17-08-2014,21-08-2014,Don Jones,Corporate,Little Rock,Arkansas,72209,South,Xerox 1929,Office Supplies,Paper,Standard Class,4,114.2,5,0,52.532,46,22.84,Low Profit,No Discount,0,2014,8,3,August,Sunday,2014-08
CA-2014-111500,DJ-13510,OFF-BI-10000829,17-08-2014,21-08-2014,Don Jones,Corporate,Little Rock,Arkansas,72209,South,Avery Non-Stick Binders,Office Supplies,Binders,Standard Class,4,17.96,4,0,8.2616,46,4.49,Low Profit,No Discount,0,2014,8,3,August,Sunday,2014-08
CA-2014-111500,DJ-13510,OFF-FA-10002676,17-08-2014,21-08-2014,Don Jones,Corporate,Little Rock,Arkansas,72209,South,Colored Push Pins,Office Supplies,Fasteners,Standard Class,4,12.67,7,0,4.5612,36,1.81,Low Profit,No Discount,0,2014,8,3,August,Sunday,2014-08
CA-2014-111500,DJ-13510,TEC-AC-10000844,17-08-2014,21-08-2014,Don Jones,Corporate,Little Rock,Arkansas,72209,South,LogitechÂ Gaming G510s - Keyboard,Technology,Accessories,Standard Class,4,339.96,4,0,122.3856,36,84.99,High Profit,No Discount,0,2014,8,3,August,Sunday,2014-08
US-2017-117723,DL-13495,OFF-ST-10004459,15-08-2017,18-08-2017,Dionis Lloyd,Corporate,Philadelphia,Pennsylvania,19120,East,Tennsco Single-Tier Lockers,Office Supplies,Storage,Second Class,3,1801.632,6,0.2,-337.806,-18.75,300.272,Loss,Low (0–20%),0,2017,8,3,August,Tuesday,2017-08
CA-2015-143238,LO-17170,TEC-AC-10003499,09-06-2015,09-08-2015,Lori Olson,Corporate,La Quinta,California,92253,West,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,First Class,61,46.32,4,0,18.0648,39,11.58,Low Profit,No Discount,0,2015,6,2,June,Tuesday,2015-06
CA-2015-168746,SV-20365,FUR-CH-10000513,27-01-2015,29-01-2015,Seth Vernon,Consumer,Cleveland,Ohio,44105,East,High-Back Leather Manager's Chair,Furniture,Chairs,Second Class,2,181.986,2,0.3,-54.5958,-30,90.993,Loss,Medium (20–40%),0,2015,1,1,January,Tuesday,2015-01
CA-2015-168746,SV-20365,TEC-PH-10000895,27-01-2015,29-01-2015,Seth Vernon,Consumer,Cleveland,Ohio,44105,East,Polycom VVX 310 VoIP phone,Technology,Phones,Second Class,2,431.976,4,0.4,-100.7944,-23.3333,107.994,Loss,Medium (20–40%),1,2015,1,1,January,Tuesday,2015-01
CA-2015-168746,SV-20365,TEC-PH-10002555,27-01-2015,29-01-2015,Seth Vernon,Consumer,Cleveland,Ohio,44105,East,Nortel Meridian M5316 Digital phone,Technology,Phones,Second Class,2,155.37,1,0.4,-36.253,-23.3333,155.37,Loss,Medium (20–40%),1,2015,1,1,January,Tuesday,2015-01
CA-2015-113404,EM-13810,FUR-CH-10003312,16-07-2015,16-07-2015,Eleni McCrary,Corporate,San Francisco,California,94122,West,Hon 2090 ÂPillow SoftÂ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Same Day,0,1348.704,6,0.2,-219.1644,-16.25,224.784,Loss,Low (0–20%),0,2015,7,3,July,Thursday,2015-07
CA-2015-113404,EM-13810,FUR-CH-10004086,16-07-2015,16-07-2015,Eleni McCrary,Corporate,San Francisco,California,94122,West,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Same Day,0,700.152,3,0.2,78.7671,11.25,233.384,Low Profit,Low (0–20%),0,2015,7,3,July,Thursday,2015-07
CA-2016-144792,KD-16615,FUR-FU-10002759,30-04-2016,05-04-2016,Ken Dana,Corporate,Scottsdale,Arizona,85254,West,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Standard Class,5,111.888,7,0.2,22.3776,20,15.984,Low Profit,Low (0–20%),0,2016,4,2,April,Saturday,2016-04
CA-2014-164385,NB-18580,OFF-AP-10002191,26-09-2014,10-01-2014,Nicole Brennan,Corporate,Philadelphia,Pennsylvania,19134,East,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,Second Class,5,143.952,3,0.2,14.3952,10,47.984,Low Profit,Low (0–20%),0,2014,9,3,September,Friday,2014-09
US-2016-114174,AP-10720,FUR-BO-10003450,09-08-2016,14-09-2016,Anne Pryor,Home Office,Malden,Massachusetts,2148,East,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,Standard Class,36,173.94,3,0,13.9152,8,57.98,Low Profit,No Discount,0,2016,8,3,August,Tuesday,2016-08
US-2016-114174,AP-10720,OFF-LA-10000248,09-08-2016,14-09-2016,Anne Pryor,Home Office,Malden,Massachusetts,2148,East,Avery 52,Office Supplies,Labels,Standard Class,36,14.76,4,0,6.9372,47,3.69,Low Profit,No Discount,0,2016,8,3,August,Tuesday,2016-08
CA-2017-108070,JE-15745,OFF-ST-10004804,16-04-2017,20-04-2017,Joel Eaton,Consumer,San Jose,California,95123,West,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Standard Class,4,205.92,4,0,2.0592,1,51.48,Low Profit,No Discount,0,2017,4,2,April,Sunday,2017-04
CA-2017-108070,JE-15745,FUR-BO-10001337,16-04-2017,20-04-2017,Joel Eaton,Consumer,San Jose,California,95123,West,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,Standard Class,4,102.833,1,0.15,-6.049,-5.8824,102.833,Loss,Low (0–20%),0,2017,4,2,April,Sunday,2017-04
US-2015-128090,JM-15865,OFF-AR-10002255,16-08-2015,22-08-2015,John Murray,Consumer,Phoenix,Arizona,85023,West,Newell 346,Office Supplies,Art,Standard Class,6,2.304,1,0.2,0.2592,11.25,2.304,Low Profit,Low (0–20%),0,2015,8,3,August,Sunday,2015-08
US-2015-128090,JM-15865,TEC-PH-10002624,16-08-2015,22-08-2015,John Murray,Consumer,Phoenix,Arizona,85023,West,Samsung Galaxy S4 Mini,Technology,Phones,Standard Class,6,1879.96,5,0.2,211.4955,11.25,375.992,High Profit,Low (0–20%),0,2015,8,3,August,Sunday,2015-08
US-2015-128090,JM-15865,OFF-PA-10001878,16-08-2015,22-08-2015,John Murray,Consumer,Phoenix,Arizona,85023,West,Xerox 1891,Office Supplies,Paper,Standard Class,6,313.024,8,0.2,105.6456,33.75,39.128,High Profit,Low (0–20%),0,2015,8,3,August,Sunday,2015-08
US-2015-128090,JM-15865,OFF-LA-10000452,16-08-2015,22-08-2015,John Murray,Consumer,Phoenix,Arizona,85023,West,Avery 488,Office Supplies,Labels,Standard Class,6,5.04,2,0.2,1.764,35,2.52,Low Profit,Low (0–20%),0,2015,8,3,August,Sunday,2015-08
CA-2017-101042,AB-10105,FUR-FU-10004665,19-11-2017,23-11-2017,Adrian Barton,Consumer,Henderson,Kentucky,42420,South,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Standard Class,4,821.88,6,0,213.6888,26,136.98,High Profit,No Discount,0,2017,11,4,November,Sunday,2017-11
CA-2017-101042,AB-10105,OFF-BI-10000088,19-11-2017,23-11-2017,Adrian Barton,Consumer,Henderson,Kentucky,42420,South,GBC Imprintable Covers,Office Supplies,Binders,Standard Class,4,21.96,2,0,10.7604,49,10.98,Low Profit,No Discount,0,2017,11,4,November,Sunday,2017-11
CA-2016-155439,PN-18775,OFF-PA-10000029,14-09-2016,18-09-2016,Parhena Norris,Home Office,Columbia,South Carolina,29203,South,Xerox 224,Office Supplies,Paper,Standard Class,4,25.92,4,0,12.4416,48,6.48,Low Profit,No Discount,0,2016,9,3,September,Wednesday,2016-09
CA-2016-118626,JC-15775,TEC-PH-10000369,15-08-2016,20-08-2016,John Castell,Consumer,Tallahassee,Florida,32303,South,HTC One Mini,Technology,Phones,Standard Class,5,705.544,7,0.2,70.5544,10,100.792,Low Profit,Low (0–20%),0,2016,8,3,August,Monday,2016-08
CA-2015-111458,PF-19165,TEC-AC-10001590,26-09-2015,30-09-2015,Philip Fox,Consumer,New York City,New York,10035,East,Dell Slim USB Multimedia Keyboard,Technology,Accessories,Standard Class,4,50,2,0,12,24,25,Low Profit,No Discount,0,2015,9,3,September,Saturday,2015-09
US-2016-126844,BW-11110,FUR-FU-10004909,10-08-2016,14-10-2016,Bart Watters,Corporate,Houston,Texas,77070,Central,Contemporary Wood/Metal Frame,Furniture,Furnishings,Standard Class,65,51.712,8,0.6,-32.32,-62.5,6.464,Loss,High (40–80%),1,2016,8,3,August,Wednesday,2016-08
US-2015-112508,BP-11185,OFF-AP-10002287,24-03-2015,30-03-2015,Ben Peterman,Corporate,Coral Springs,Florida,33065,South,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,Standard Class,6,6.992,2,0.2,0.5244,7.5,3.496,Low Profit,Low (0–20%),0,2015,3,1,March,Tuesday,2015-03
CA-2015-147788,TM-21010,FUR-BO-10004357,31-05-2015,06-04-2015,Tamara Manning,Consumer,Orem,Utah,84057,West,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,Standard Class,5,1406.86,7,0,140.686,10,200.98,High Profit,No Discount,0,2015,5,2,May,Sunday,2015-05
CA-2015-147788,TM-21010,OFF-LA-10003766,31-05-2015,06-04-2015,Tamara Manning,Consumer,Orem,Utah,84057,West,Self-Adhesive Removable Labels,Office Supplies,Labels,Standard Class,5,15.75,5,0,7.56,48,3.15,Low Profit,No Discount,0,2015,5,2,May,Sunday,2015-05
CA-2015-147788,TM-21010,OFF-ST-10000046,31-05-2015,06-04-2015,Tamara Manning,Consumer,Orem,Utah,84057,West,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,Standard Class,5,323.1,2,0,61.389,19,161.55,Low Profit,No Discount,0,2015,5,2,May,Sunday,2015-05
CA-2015-144288,MB-17305,OFF-LA-10003190,25-12-2015,31-12-2015,Maria Bertelson,Consumer,Nashville,Tennessee,37211,South,Avery 474,Office Supplies,Labels,Standard Class,6,9.216,4,0.2,3.3408,36.25,2.304,Low Profit,Low (0–20%),0,2015,12,4,December,Friday,2015-12
CA-2015-144288,MB-17305,OFF-PA-10002787,25-12-2015,31-12-2015,Maria Bertelson,Consumer,Nashville,Tennessee,37211,South,Xerox 227,Office Supplies,Paper,Standard Class,6,10.368,2,0.2,3.6288,35,5.184,Low Profit,Low (0–20%),0,2015,12,4,December,Friday,2015-12
CA-2015-110632,HR-14830,TEC-AC-10000387,17-03-2015,22-03-2015,Harold Ryan,Corporate,New York City,New York,10009,East,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,Technology,Accessories,Second Class,5,15.02,1,0,2.7036,18,15.02,Low Profit,No Discount,0,2015,3,1,March,Tuesday,2015-03
CA-2015-110632,HR-14830,OFF-ST-10001291,17-03-2015,22-03-2015,Harold Ryan,Corporate,New York City,New York,10009,East,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Second Class,5,33.82,2,0,9.1314,27,16.91,Low Profit,No Discount,0,2015,3,1,March,Tuesday,2015-03
